,age,gender,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn
451,32,Male,0,self_employed,2,2449.78,0.1,0.1,1
452,46,Female,0,self_employed,1,5333.27,1857.2,1857.2,0
453,34,Male,0,self_employed,2,2930.15,0.21,1000.21,0
454,72,Male,0,salaried,2,6628.76,0.59,0.59,0
455,69,Male,0,retired,2,619.54,0.14,4285.86,1
456,50,Male,1,salaried,3,3085.89,0.7,0.7,0
457,55,Male,1,self_employed,3,1599.01,848.64,571.5,0
458,35,Male,0,salaried,3,9585.21,0.29,0.29,0
459,74,Female,0,self_employed,3,2063.38,0.19,0.19,0
460,61,Male,1,self_employed,2,11945.51,80714.69,0.4,0
461,34,Female,0,self_employed,3,3455.52,0.56,0.56,0
462,39,Female,0,self_employed,3,7640.48,0.54,0.54,0
463,38,Male,0,self_employed,3,18573.1,37120.0,0.44,0
464,40,Male,0,salaried,3,6885.32,21736.21,23240.84,0
465,81,Female,0,self_employed,2,2544.52,1384.5,26379.42,0
466,38,Male,0,self_employed,2,6044.34,0.13,0.13,1
467,37,Female,0,self_employed,3,4373.34,1386.04,2857.47,0
468,34,Male,0,self_employed,3,23925.5,7.77,0.63,0
469,67,Male,0,salaried,3,342.92,0.16,5771.59,1
470,67,Female,0,salaried,2,8056.14,2857.44,0.3,0
471,44,Male,0,salaried,1,161303.46,4230.31,128331.63,0
472,26,Male,0,salaried,1,2200.65,810.46,741.54,0
473,90,Female,0,self_employed,3,1534.0,0.64,0.64,0
474,64,Female,0,self_employed,3,5597.74,0.27,0.27,0
475,90,Male,0,self_employed,2,6164.76,0.63,0.63,0
476,30,Male,0,salaried,2,1651.35,214.64,0.36,0
477,35,Male,1,salaried,2,2078.33,552.14,0.64,0
478,27,Male,1,salaried,3,9003.08,18167.74,8786.06,0
479,46,Male,0,salaried,3,2116.31,0.56,0.56,0
480,46,Male,0,self_employed,2,25236.5,2142.96,0.1,0
481,34,Male,0,self_employed,2,1986.9,2142.99,0.13,1
482,48,Male,0,self_employed,2,2578.21,3331.39,526.83,0
483,52,Male,0,self_employed,3,2616.43,0.53,0.53,0
484,38,Female,0,salaried,3,1426.08,0.04,0.04,0
485,37,Male,0,salaried,1,21349.95,30185.77,1462.61,0
486,80,Male,0,retired,1,87.48,0.51,0.51,1
487,50,Female,0,salaried,1,28331.86,0.37,0.37,1
488,52,Male,1,self_employed,3,1505.17,0.34,0.34,0
489,34,Male,0,self_employed,3,2904.66,0.09,0.09,0
490,59,Male,0,self_employed,3,5769.46,0.01,7142.87,0
491,35,Male,0,salaried,2,1649.67,1620.63,0.64,0
492,71,Female,0,self_employed,2,4887.92,0.3,0.3,0
493,90,Female,0,self_employed,2,32754.47,0.4,0.4,0
494,50,Male,0,self_employed,3,4987.93,2585.79,2030.74,0
495,46,Female,0,salaried,2,5545.23,87.64,848.63,0
496,90,Male,0,self_employed,2,1419.36,499.54,175.39,0
497,66,Female,0,self_employed,3,5166.3,0.31,0.31,0
498,50,Male,0,salaried,2,1762.34,2710.9,20316.97,0
499,39,Female,0,salaried,2,3769.33,265.83,265.83,0
500,45,Female,0,self_employed,2,2133.95,0.47,0.47,0
501,80,Male,0,retired,2,6999.71,72.01,857.73,0
502,45,Male,1,self_employed,2,2592.6,0.59,0.59,0
503,76,Male,1,retired,3,2263.53,0.69,0.69,0
504,64,Male,0,retired,2,1861.88,2857.17,0.03,1
505,57,Male,0,salaried,2,6481.67,0.19,0.19,0
506,38,Female,0,self_employed,2,1829.8,0.57,0.57,0
507,27,Male,0,student,1,20105.32,18863.04,0.33,0
508,13,Female,0,student,2,4672.45,0.04,0.04,0
509,43,Female,1,self_employed,3,916.41,700.21,0.21,0
510,31,Male,1,self_employed,2,1795.75,0.19,1128.76,0
511,22,Female,0,student,2,6405.24,27.36,0.23,0
512,37,Male,0,salaried,1,6950.44,6384.37,38871.66,1
513,36,Male,1,self_employed,2,2410.74,0.07,100.36,0
514,45,Female,0,self_employed,3,3993.61,671.94,0.51,0
515,29,Male,1,self_employed,2,3571.67,32441.65,31428.81,1
516,55,Male,1,self_employed,2,1421.82,257.57,257.57,0
517,73,Female,0,retired,3,3000.63,0.63,0.63,0
518,40,Male,1,self_employed,2,4430.07,90.11,0.69,0
519,49,Male,0,self_employed,1,6535.77,0.64,0.64,0
520,69,Male,0,self_employed,2,7405.53,5621.61,12616.84,0
521,51,Female,0,self_employed,2,7911.21,122.89,0.59,1
522,54,Female,0,self_employed,3,1714.66,143.04,143.04,0
523,61,Male,0,self_employed,2,4307.37,0.3,0.3,0
524,27,Male,0,salaried,2,8853.68,0.29,0.29,0
525,90,Male,0,self_employed,1,1842.23,591.9,1212.61,0
526,7,Male,0,student,3,5238.52,0.3,0.3,1
527,31,Male,0,self_employed,3,261.28,19.23,0.37,1
528,49,Male,0,salaried,2,0.83,5487.4,5528.41,1
529,79,Female,0,retired,2,1382.08,23.3,9.71,0
530,67,Female,0,self_employed,3,2092.82,0.59,0.59,0
531,37,Female,0,salaried,1,1761.53,0.14,0.14,0
532,33,Female,0,self_employed,3,2350.16,107.51,107.51,0
533,28,Female,0,self_employed,3,1465.55,7940.43,5721.66,1
534,77,Female,0,self_employed,3,31968.23,0.33,0.33,0
535,45,Male,0,salaried,2,8927.92,28.76,0.54,0
536,42,Male,0,self_employed,3,1253.41,2238.66,1300.17,0
537,47,Female,0,self_employed,3,1671.69,0.03,0.03,0
538,76,Male,0,retired,3,3368.08,351.14,0.46,0
539,17,Female,0,student,2,2914.67,0.59,0.59,0
540,50,Female,0,self_employed,2,4200.87,0.69,0.69,0
541,44,Male,0,salaried,3,1795.59,0.07,0.07,1
542,9,Female,0,student,2,3414.7,0.6,232.34,0
543,49,Male,0,self_employed,3,7504.64,0.24,0.24,0
544,75,Female,0,retired,1,5768.51,605.31,605.31,0
545,62,Male,0,salaried,2,10705.61,0.26,0.26,0
546,75,Male,0,retired,3,955.95,4561.16,61.29,0
547,47,Female,0,salaried,1,2072.79,0.7,0.7,0
548,67,Male,0,self_employed,1,8148.84,0.04,0.04,1
549,28,Female,0,self_employed,2,1433.7,0.67,0.67,0
550,25,Female,0,self_employed,2,23.56,19621.87,0.09,0
551,48,Male,0,salaried,2,1945.45,4307.31,0.53,0
552,50,Male,0,salaried,2,60.07,0.36,1066.87,0
553,62,Male,0,retired,2,2423.63,0.33,0.33,0
554,62,Male,1,self_employed,3,6039.36,2864.84,3186.27,0
555,70,Male,0,salaried,2,1991.37,0.48,4.05,0
556,43,Female,0,self_employed,3,4430.16,171.73,171.73,0
557,31,Male,0,self_employed,3,1447.87,10720.6,10214.74,0
558,14,Female,0,student,3,1664.53,0.23,0.23,0
559,36,Female,0,self_employed,2,1428.61,2857.19,1082.39,0
560,52,Female,0,self_employed,3,3767.07,0.09,0.09,0
561,34,Male,0,salaried,3,3064.37,0.39,243.24,0
562,60,Female,0,self_employed,2,2694.71,274.83,274.83,0
563,29,Male,1,salaried,2,706.56,1986.0,4551.71,1
564,61,Male,1,self_employed,3,1987.03,3844.57,3728.81,1
565,48,Male,0,self_employed,2,9735.4,0.24,857.39,0
566,46,Male,0,salaried,2,21923.3,9667.8,5590.96,0
567,59,Female,1,salaried,3,3795.15,0.3,17.26,1
568,90,Female,0,self_employed,2,50138.75,0.06,0.06,0
569,90,Male,0,self_employed,3,3247.69,0.16,0.16,0
570,26,Female,0,self_employed,2,420.03,0.17,357.31,1
571,26,Male,0,student,2,10872.19,0.39,0.39,0
572,31,Female,0,self_employed,2,8709.01,10.7,0.7,1
573,81,Male,0,retired,3,1665.81,0.13,0.13,0
574,72,Female,0,self_employed,2,4632.32,0.69,643.54,0
575,49,Female,0,self_employed,3,2896.12,12476.91,0.4,0
576,42,Male,1,self_employed,3,24.99,0.63,7277.0,1
577,40,Female,0,self_employed,2,277.07,21810.48,214.81,1
578,35,Female,0,self_employed,2,13394.46,2385.66,2318.79,0
579,28,Female,0,salaried,1,4661.95,0.23,1.31,0
580,3,Male,0,student,1,2950.81,71.6,143.03,0
581,42,Male,0,salaried,2,6366.1,0.07,0.07,0
582,28,Male,1,self_employed,2,2695.34,0.11,0.11,0
583,68,Female,0,self_employed,2,5280.4,0.21,0.21,0
584,46,Male,0,salaried,1,26728.32,0.61,0.61,0
585,54,Female,1,self_employed,1,1165.69,0.43,35714.71,1
586,51,Female,1,salaried,2,2726.83,1316.04,1316.04,0
587,65,Female,0,self_employed,2,5452.14,0.53,0.53,1
588,25,Male,0,student,2,12760.51,0.19,11.72,0
589,44,Male,1,self_employed,3,2629.43,0.47,0.47,0
590,28,Male,0,salaried,3,3187.61,697.94,693.99,0
591,11,Female,0,student,3,861.45,0.49,100.49,1
592,32,Female,0,self_employed,2,1471.62,9.76,282.99,0
593,45,Female,0,self_employed,2,1140.93,0.01,0.01,0
594,34,Male,0,salaried,3,1506.87,8295.97,571.76,0
595,33,Female,0,salaried,2,2589.18,0.64,0.64,0
596,61,Female,1,self_employed,2,1101.19,0.4,2223.81,1
597,43,Male,1,self_employed,3,5806.19,10216.44,485.9,0
598,90,Male,0,self_employed,1,2574.81,86.64,734.26,0
599,41,Female,0,self_employed,2,11734.76,1424.21,669.11,0
600,38,Male,0,self_employed,2,9.53,0.09,1581.51,1
601,30,Female,0,self_employed,2,462.3,0.07,6521.37,1
602,78,Female,0,retired,3,2690.5,0.43,0.43,0
603,59,Male,1,self_employed,3,1634.74,857.83,1286.4,0
604,56,Male,1,self_employed,3,1800.56,0.04,0.04,0
605,22,Male,0,self_employed,1,4501.84,0.21,0.21,0
606,52,Female,0,salaried,2,14493.43,11262.63,976.9,1
607,32,Female,0,self_employed,2,26216.37,0.7,0.7,0
608,46,Male,1,self_employed,2,3198.95,0.64,0.64,0
609,40,Male,0,salaried,1,17357.11,4710.14,4710.14,0
610,31,Male,1,salaried,2,1683.96,2857.61,0.47,0
611,70,Female,0,self_employed,3,2972.05,0.49,0.49,0
612,31,Female,0,self_employed,3,4355.97,0.06,0.06,0
613,53,Male,1,salaried,2,976.25,0.31,0.31,1
614,59,Male,1,salaried,3,9841.52,1278.73,1278.73,0
615,35,Female,1,self_employed,3,3151.8,0.4,2857.54,1
616,71,Male,0,self_employed,3,1465.72,0.31,0.31,0
617,51,Female,0,self_employed,2,2825.44,518.96,3351.14,1
618,32,Male,0,salaried,2,7565.7,275.54,0.11,0
619,57,Female,0,self_employed,2,1776.44,0.59,0.59,0
620,72,Male,0,retired,3,2287.07,0.69,0.69,0
621,24,Male,0,student,3,1788.86,0.1,791.11,0
622,71,Male,0,retired,3,1987.97,432.61,5558.8,0
623,39,Male,0,salaried,3,2142.75,4448.67,3493.17,0
624,60,Female,0,self_employed,2,9408.72,2890.59,116.63,0
625,45,Male,0,self_employed,2,11336.36,24943.03,6260.17,0
626,90,Male,0,self_employed,2,3402.63,0.34,248.92,0
627,43,Male,0,self_employed,3,8962.41,0.13,0.13,0
628,79,Female,0,self_employed,2,5922.21,0.63,0.63,0
629,34,Male,0,self_employed,2,21901.49,252.2,252.2,0
630,48,Male,0,self_employed,2,2079.86,0.21,0.21,0
631,54,Male,0,self_employed,2,3943.58,0.06,0.06,0
632,25,Male,0,student,2,7035.57,461.65,1483.54,0
633,64,Male,0,self_employed,2,1500.32,86.13,171.84,0
634,67,Male,0,self_employed,2,7828.22,0.51,0.51,0
635,50,Female,0,self_employed,3,6663.16,0.1,0.1,0
636,61,Male,0,salaried,2,247.52,3800.4,103.62,1
637,30,Female,0,self_employed,1,8033.87,0.3,7143.16,0
638,21,Male,0,student,2,9117.09,0.3,7757.76,0
639,46,Female,0,self_employed,2,2420.85,0.27,0.27,0
640,30,Female,0,salaried,1,678.52,0.31,0.31,1
641,27,Male,1,self_employed,3,1395.54,428.96,0.39,0
642,61,Male,0,salaried,2,1967.06,0.44,0.44,0
643,50,Male,0,salaried,1,6059.27,284.97,9828.26,0
644,49,Female,0,self_employed,3,2739.31,1038.87,944.71,0
645,44,Male,1,self_employed,3,1974.69,0.13,0.13,0
646,62,Male,0,self_employed,1,18923.32,1086.06,1000.34,0
647,50,Female,0,self_employed,3,1976.27,0.63,0.63,0
648,51,Female,0,self_employed,2,1582.04,0.63,0.63,0
649,47,Female,0,self_employed,3,2284.41,1700.13,914.41,0
650,72,Female,0,self_employed,1,7743.86,0.44,45.97,0
651,59,Male,1,self_employed,3,3332.09,0.11,0.11,0
652,69,Male,0,retired,3,2002.19,0.11,0.11,0
653,41,Female,0,self_employed,2,913.71,1572.0,429.14,1
654,49,Male,0,self_employed,2,2707.74,0.4,0.4,0
655,57,Female,0,self_employed,2,4839.8,0.11,0.11,1
656,50,Male,0,salaried,3,17477.81,0.56,0.56,0
657,68,Female,0,self_employed,3,1498.12,9334.46,571.54,0
658,35,Male,0,salaried,3,2742.4,0.03,0.03,0
659,32,Female,0,self_employed,1,139454.42,0.64,0.64,0
660,53,Female,0,salaried,2,1590.44,0.59,0.59,0
661,27,Female,0,student,2,2809.42,481.99,482.41,0
662,36,Female,0,self_employed,2,1965.39,0.6,0.6,0
663,79,Male,1,self_employed,1,2236.88,0.46,0.46,0
664,69,Male,0,retired,1,44965.49,44286.04,0.33,1
665,52,Female,0,self_employed,2,3032.96,0.53,0.53,1
666,35,Male,0,self_employed,3,2870.65,0.41,1024.7,0
667,71,Female,0,retired,3,3164.86,63.24,4286.39,0
668,51,Male,0,salaried,1,91748.31,0.69,0.69,0
669,42,Male,1,self_employed,1,88.05,16.7,1.76,1
670,49,Male,0,self_employed,2,1296.78,0.51,0.51,1
671,75,Female,0,self_employed,3,2010.69,0.3,0.3,0
672,63,Female,0,self_employed,3,1607.77,0.04,0.04,0
673,33,Male,0,self_employed,2,781.59,0.44,29022.21,1
674,44,Female,0,self_employed,3,2404.46,0.27,157.41,0
675,60,Male,1,self_employed,3,2644.78,0.26,1204.54,1
676,51,Male,1,self_employed,2,1667.63,0.54,0.54,0
677,22,Male,0,student,3,1885.06,26.63,0.49,0
678,63,Male,0,self_employed,3,3778.47,685.83,0.07,0
679,44,Male,1,self_employed,2,1450.82,405.54,0.69,0
680,10,Female,0,student,3,1522.29,0.44,0.44,0
681,50,Male,0,salaried,2,4244.83,0.66,22.09,0
682,70,Male,1,salaried,2,1478.85,14.43,0.14,0
683,19,Male,0,student,2,7684.54,0.09,0.09,0
684,55,Male,0,salaried,3,2644.01,0.33,0.33,0
685,60,Male,0,salaried,2,45353.33,2244.4,121693.78,0
686,22,Male,0,self_employed,3,526.22,71.64,143.07,1
687,40,Male,0,self_employed,3,7566.05,2828.91,2767.77,0
688,49,Male,0,self_employed,3,1450.83,0.43,44857.57,0
689,47,Male,0,salaried,2,4609.8,0.51,0.51,0
690,25,Female,0,student,3,3545.28,0.41,0.41,0
691,62,Male,0,self_employed,3,10076.1,0.17,4285.89,0
692,26,Male,0,salaried,2,2196.49,0.37,0.37,1
693,90,Male,0,self_employed,2,190.75,142.96,19560.96,0
694,73,Female,0,self_employed,2,7243.24,11.9,1332.66,0
695,71,Female,0,retired,3,2165.68,0.07,60.26,0
696,59,Female,0,self_employed,2,8599.87,0.44,0.44,0
697,55,Female,0,self_employed,3,1418.81,0.09,0.09,0
698,39,Male,0,self_employed,1,14983.38,0.64,0.64,0
699,6,Female,0,student,2,2800.13,0.19,0.19,0
700,42,Male,1,salaried,2,16704.74,1083.8,1035.09,0
701,90,Male,0,self_employed,2,307672.7,0.61,172.39,0
702,74,Male,0,self_employed,1,1572.99,563.07,897.87,1
703,35,Male,1,self_employed,1,57070.36,1391.36,214.99,0
704,40,Male,0,salaried,2,8693.5,0.41,47.56,0
705,37,Male,0,self_employed,2,4955.14,0.43,15.28,0
706,38,Male,1,salaried,2,6379.4,0.6,0.6,0
707,59,Male,1,salaried,2,4181.16,0.47,858.27,0
708,47,Male,0,salaried,2,1591.99,0.51,0.51,0
709,27,Male,0,salaried,2,4069.6,1.71,0.52,0
710,65,Female,0,self_employed,2,11308.99,0.06,0.06,0
711,8,Male,0,student,2,4362.14,0.37,0.37,0
712,59,Female,0,self_employed,2,604.02,17143.14,15948.82,0
713,59,Female,0,self_employed,3,1943.14,0.26,0.26,0
714,47,Male,0,salaried,3,9503.92,0.23,5714.51,0
715,42,Male,0,self_employed,2,831.89,0.46,0.46,0
716,59,Female,0,self_employed,3,1497.74,0.61,0.61,0
717,48,Male,1,self_employed,3,11385.56,6641.56,74.97,0
718,44,Male,0,self_employed,3,804.83,0.53,0.73,0
719,90,Male,0,self_employed,1,2859.73,0.57,0.57,1
720,39,Male,1,salaried,3,5937.98,865.13,1435.66,0
721,44,Male,0,salaried,2,198.89,0.64,0.64,1
722,32,Female,0,salaried,2,2526.25,1519.91,1537.7,0
723,59,Male,0,self_employed,2,4595.57,0.63,265.7,0
724,62,Male,0,company,3,1767.37,142.9,142.9,0
725,72,Male,0,retired,3,1027.17,143.73,0.54,0
726,59,Female,1,self_employed,2,2725.74,2411.67,2150.61,0
727,34,Female,0,salaried,2,52.46,0.5,0.5,0
728,90,Female,0,retired,1,5710.6,0.69,0.69,0
729,27,Female,0,self_employed,2,4408.63,0.17,0.17,0
730,65,Male,1,salaried,2,3746.34,4110.63,1611.44,1
731,49,Female,0,self_employed,2,6410.28,0.06,0.06,0
732,67,Female,1,self_employed,2,4311.91,1429.16,1429.16,0
733,55,Female,1,self_employed,3,3344.74,6853.64,713.89,0
734,75,Female,1,self_employed,1,5435.79,833.17,854.03,1
735,31,Male,0,salaried,3,4053.28,0.1,0.1,0
736,81,Male,0,retired,3,1980.08,457.73,624.26,0
737,39,Male,0,salaried,3,1257.63,0.54,0.54,0
738,70,Male,0,retired,2,15544.61,3887.91,6036.73,0
739,41,Male,1,self_employed,2,3288.61,1428.64,0.07,0
740,82,Female,0,retired,1,8682.42,0.6,0.6,0
741,30,Male,0,self_employed,2,1769.97,0.59,0.59,0
742,31,Male,0,salaried,2,3450.0,0.23,928.8,0
743,33,Male,0,salaried,1,5688.22,0.24,0.24,0
744,28,Female,0,self_employed,2,2568.79,0.11,0.11,0
745,68,Male,0,retired,3,2351.23,0.3,0.3,0
746,37,Male,0,salaried,3,2835.91,0.47,0.47,0
747,40,Female,0,self_employed,3,164.56,0.29,0.29,1
748,37,Female,0,self_employed,2,3114.11,0.31,0.31,0
749,15,Female,0,student,3,2866.03,0.47,0.47,0
750,38,Female,0,self_employed,3,3073.1,0.23,0.23,0
751,23,Male,0,student,2,1882.4,1507.69,0.31,1
752,40,Female,1,self_employed,2,3228.87,2395.31,357.21,0
753,11,Female,0,student,3,2802.25,0.41,0.41,0
754,55,Male,0,self_employed,2,2085.07,39.21,45.3,1
755,84,Male,0,retired,2,3336.59,25.54,0.6,0
756,27,Male,0,student,2,1402.26,0.47,35.76,1
757,59,Male,0,self_employed,2,16994.37,0.49,0.49,1
758,27,Male,1,self_employed,2,1875.07,0.84,5643.49,1
759,77,Male,0,self_employed,1,1165.51,12041.84,6091.31,0
760,49,Female,0,self_employed,1,1633.64,0.03,0.03,0
761,38,Male,0,salaried,2,335.82,80.07,30357.53,1
762,44,Female,0,self_employed,2,3184.55,528.84,571.7,0
763,53,Male,1,self_employed,2,4385.18,0.24,2857.39,0
764,54,Female,0,self_employed,1,169603.37,299.04,19176.54,0
765,26,Female,0,student,2,1343.11,0.59,0.59,1
766,40,Female,0,self_employed,1,9385.41,0.66,2854.09,0
767,36,Male,0,salaried,3,2213.01,4609.7,5619.69,0
768,40,Male,0,self_employed,3,2728.64,0.14,0.14,0
769,49,Male,0,self_employed,2,2943.15,0.06,0.06,0
770,66,Male,0,retired,2,3139.48,286.24,143.39,0
771,61,Male,0,self_employed,2,120.79,879.16,35679.16,1
772,26,Male,0,self_employed,1,1175.73,0.4,0.4,1
773,37,Female,0,self_employed,2,1783.54,0.34,0.34,0
774,40,Male,0,self_employed,2,13381.28,0.61,10359.9,0
775,45,Male,0,salaried,2,2584.01,0.43,2857.57,0
776,36,Male,1,self_employed,3,2093.52,1571.71,597.18,0
777,88,Female,0,retired,1,64739.36,0.23,0.23,0
778,27,Male,0,self_employed,2,2903.93,0.01,0.01,0
779,59,Male,0,self_employed,3,2623.55,0.37,214.66,0
780,41,Female,0,self_employed,3,3618.3,0.06,0.06,0
781,33,Male,0,self_employed,2,4233.05,0.29,0.29,0
782,41,Male,0,self_employed,2,2687.6,14634.75,938.84,0
783,55,Female,0,self_employed,3,10164.34,0.14,0.14,0
784,90,Male,0,self_employed,3,29978.88,0.11,0.11,1
785,50,Male,0,self_employed,3,4871.14,0.64,0.64,0
786,40,Female,0,self_employed,3,2561.47,0.49,0.49,0
787,24,Male,0,student,1,1525.55,0.37,124.66,1
788,30,Male,1,self_employed,2,7004.87,13364.4,10985.83,0
789,45,Male,0,self_employed,3,2562.7,0.63,0.63,0
790,84,Male,0,retired,2,1438.69,0.6,0.6,0
791,60,Female,0,self_employed,2,4419.72,0.41,0.41,0
792,51,Female,0,self_employed,3,1868.25,0.07,0.07,0
793,90,Male,0,self_employed,2,643.86,0.1,0.1,0
794,53,Female,0,self_employed,1,884.25,0.6,2028.96,0
795,45,Male,0,self_employed,2,12176.32,0.06,0.06,0
796,59,Female,0,self_employed,2,8258.24,945.11,0.01,0
797,19,Female,0,student,3,1652.82,0.14,0.14,0
798,11,Male,0,student,3,2214.55,0.57,0.57,0
799,24,Male,0,student,2,2461.22,0.47,0.47,0
800,52,Female,0,self_employed,3,35650.38,1036.07,7271.79,0
801,35,Female,0,self_employed,3,6269.59,0.27,0.27,0
802,34,Male,0,salaried,2,252.02,0.46,0.46,1
803,84,Male,0,retired,1,2966.64,760.72,48114.89,0
804,52,Female,0,self_employed,2,224.59,214.43,13285.86,1
805,33,Female,0,self_employed,2,1759.17,0.33,0.33,0
806,69,Male,0,salaried,3,1664.77,0.31,0.31,1
807,77,Female,0,retired,3,1542.4,0.04,0.04,0
808,40,Female,0,self_employed,3,3328.77,0.01,0.01,0
809,70,Male,1,self_employed,3,1190.08,0.43,0.43,1
810,72,Male,0,self_employed,2,1493.92,0.06,93.96,0
811,48,Female,0,salaried,1,2510.99,14.44,0.16,0
812,70,Male,0,retired,3,2004.96,313.49,357.49,0
813,75,Female,0,self_employed,2,3939.08,0.37,0.37,0
814,43,Female,0,self_employed,1,24883.42,72185.97,0.26,0
815,90,Male,0,self_employed,2,11876.18,0.61,0.61,0
816,32,Male,0,salaried,2,7622.99,1358.97,1489.43,0
817,41,Male,0,self_employed,3,1.1,471.71,796.26,1
818,25,Female,0,student,2,1053.91,0.26,0.26,1
819,53,Male,0,self_employed,2,2119.46,285.73,341.16,0
820,29,Male,0,salaried,2,29873.9,32301.29,32396.3,0
821,36,Female,0,self_employed,3,4103.39,0.13,0.13,0
822,33,Male,1,salaried,2,6072.59,4910.17,3295.74,0
823,64,Female,0,self_employed,2,10592.9,0.21,0.21,0
824,71,Male,0,self_employed,1,4972.45,1384.41,0.41,0
825,13,Male,0,student,3,995.54,0.36,0.36,1
826,41,Male,0,self_employed,2,1439.06,7143.04,0.19,0
827,90,Male,0,self_employed,1,11774.73,5143.31,0.46,0
828,54,Male,0,self_employed,3,4092.86,2689.89,714.49,0
829,41,Male,0,self_employed,3,1348.62,0.59,1691.03,0
830,67,Female,1,self_employed,1,37430.66,0.21,657.6,0
831,77,Male,0,retired,2,3828.04,931.83,1456.27,0
832,35,Female,0,self_employed,2,2103.18,0.41,0.41,1
833,52,Female,1,self_employed,2,27678.28,2723.94,1093.4,0
834,56,Male,0,self_employed,1,719.79,1142.9,8571.47,1
835,45,Male,1,self_employed,2,10567.76,0.16,0.16,1
836,13,Male,0,student,2,3981.57,0.24,0.24,0
837,65,Female,0,self_employed,3,1992.16,174.23,1429.03,0
838,27,Male,0,self_employed,2,1491.21,0.29,0.29,0
839,27,Male,0,self_employed,2,104.8,0.07,2.33,1
840,90,Male,0,self_employed,1,6606.53,0.27,0.27,0
841,37,Male,0,self_employed,2,4699.0,0.7,10037.39,1
842,51,Female,0,self_employed,1,29524.36,0.66,71429.23,0
843,90,Male,0,self_employed,2,6760.63,795.26,0.49,0
844,37,Female,0,self_employed,1,14.71,0.43,0.43,1
845,39,Female,0,self_employed,3,1620.56,0.37,0.37,0
846,29,Male,0,self_employed,1,11449.85,0.63,0.63,0
847,57,Male,1,self_employed,2,3311.51,0.09,0.09,0
848,83,Female,0,self_employed,2,54014.66,3571.99,0.56,0
849,24,Female,0,student,1,13906.17,0.03,0.03,0
850,34,Female,0,self_employed,2,3389.13,0.67,0.67,0
851,69,Female,1,self_employed,1,2494.35,622.79,2857.26,0
852,41,Female,0,salaried,2,2142.27,0.29,1393.86,0
853,38,Male,0,self_employed,3,2453.71,3611.93,806.96,0
854,53,Male,0,salaried,3,3665.17,5419.37,3421.99,0
855,25,Female,0,student,1,225.62,0.39,0.39,0
856,55,Female,0,self_employed,2,4036.55,2786.14,0.43,0
857,8,Female,0,student,3,2691.37,0.7,72.13,0
858,81,Female,0,salaried,3,2854.35,30.01,0.43,0
859,46,Female,0,self_employed,3,2362.36,0.27,0.27,0
860,62,Male,0,self_employed,3,3170.19,0.53,0.53,0
861,41,Male,0,self_employed,2,1213.73,0.29,0.29,1
862,43,Female,1,self_employed,2,1755.35,45.63,16226.63,0
863,62,Female,0,self_employed,3,2526.34,0.46,0.46,0
864,60,Female,1,salaried,2,6438.05,7087.68,3587.79,0
865,41,Male,0,self_employed,2,1748.95,0.27,0.27,0
866,75,Female,0,self_employed,2,312.25,0.04,0.04,1
867,69,Male,0,self_employed,1,2996.59,0.19,0.19,0
868,69,Female,0,self_employed,2,9517.58,843.76,1118.8,0
869,53,Female,0,self_employed,2,5965.58,0.2,0.2,0
870,90,Male,0,self_employed,2,851.37,0.01,7142.87,0
871,90,Male,0,self_employed,2,1682.27,0.57,0.57,0
