,age,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn,gender_Female,gender_Male
473,90,0,2,0,1534.0,0.64,0.64,0,1,0
474,64,0,2,0,5597.74,0.27,0.27,0,1,0
475,90,0,2,1,6164.76,0.63,0.63,0,0,1
476,30,0,1,1,1651.35,214.64,0.36,0,0,1
477,35,1,1,1,2078.33,552.14,0.64,0,0,1
478,27,1,1,0,9003.08,18167.74,8786.06,0,0,1
479,46,0,1,0,2116.31,0.56,0.56,0,0,1
480,46,0,2,1,25236.5,2142.96,0.1,0,0,1
481,34,0,2,1,1986.9,2142.99,0.13,1,0,1
482,48,0,2,1,2578.21,3331.39,526.83,0,0,1
483,52,0,2,0,2616.43,0.53,0.53,0,0,1
484,38,0,1,0,1426.08,0.04,0.04,0,1,0
485,37,0,1,3,21349.95,30185.77,1462.61,0,0,1
486,80,0,4,3,87.48,0.51,0.51,1,0,1
487,50,0,1,3,28331.86,0.37,0.37,1,1,0
488,52,1,2,0,1505.17,0.34,0.34,0,0,1
489,34,0,2,0,2904.66,0.09,0.09,0,0,1
490,59,0,2,0,5769.46,0.01,7142.87,0,0,1
491,35,0,1,1,1649.67,1620.63,0.64,0,0,1
492,71,0,2,1,4887.92,0.3,0.3,0,1,0
493,90,0,2,1,32754.47,0.4,0.4,0,1,0
494,50,0,2,0,4987.93,2585.79,2030.74,0,0,1
495,46,0,1,1,5545.23,87.64,848.63,0,1,0
496,90,0,2,1,1419.36,499.54,175.39,0,0,1
497,66,0,2,0,5166.3,0.31,0.31,0,1,0
498,50,0,1,1,1762.34,2710.9,20316.97,0,0,1
499,39,0,1,1,3769.33,265.83,265.83,0,1,0
500,45,0,2,1,2133.95,0.47,0.47,0,1,0
501,80,0,4,1,6999.71,72.01,857.73,0,0,1
502,45,1,2,1,2592.6,0.59,0.59,0,0,1
503,76,1,4,0,2263.53,0.69,0.69,0,0,1
504,64,0,4,1,1861.88,2857.17,0.03,1,0,1
505,57,0,1,1,6481.67,0.19,0.19,0,0,1
506,38,0,2,1,1829.8,0.57,0.57,0,1,0
507,27,0,0,3,20105.32,18863.04,0.33,0,0,1
508,13,0,0,1,4672.45,0.04,0.04,0,1,0
509,43,1,2,0,916.41,700.21,0.21,0,1,0
510,31,1,2,1,1795.75,0.19,1128.76,0,0,1
511,22,0,0,1,6405.24,27.36,0.23,0,1,0
512,37,0,1,3,6950.44,6384.37,38871.66,1,0,1
513,36,1,2,1,2410.74,0.07,100.36,0,0,1
514,45,0,2,0,3993.61,671.94,0.51,0,1,0
515,29,1,2,1,3571.67,32441.65,31428.81,1,0,1
516,55,1,2,1,1421.82,257.57,257.57,0,0,1
517,73,0,4,0,3000.63,0.63,0.63,0,1,0
518,40,1,2,1,4430.07,90.11,0.69,0,0,1
519,49,0,2,3,6535.77,0.64,0.64,0,0,1
520,69,0,2,1,7405.53,5621.61,12616.84,0,0,1
521,51,0,2,1,7911.21,122.89,0.59,1,1,0
522,54,0,2,0,1714.66,143.04,143.04,0,1,0
523,61,0,2,1,4307.37,0.3,0.3,0,0,1
524,27,0,1,1,8853.68,0.29,0.29,0,0,1
525,90,0,2,3,1842.23,591.9,1212.61,0,0,1
526,7,0,0,0,5238.52,0.3,0.3,1,0,1
527,31,0,2,0,261.28,19.23,0.37,1,0,1
528,49,0,1,1,0.83,5487.4,5528.41,1,0,1
529,79,0,4,1,1382.08,23.3,9.71,0,1,0
530,67,0,2,0,2092.82,0.59,0.59,0,1,0
531,37,0,1,3,1761.53,0.14,0.14,0,1,0
532,33,0,2,0,2350.16,107.51,107.51,0,1,0
533,28,0,2,0,1465.55,7940.43,5721.66,1,1,0
534,77,0,2,0,31968.23,0.33,0.33,0,1,0
535,45,0,1,1,8927.92,28.76,0.54,0,0,1
536,42,0,2,0,1253.41,2238.66,1300.17,0,0,1
537,47,0,2,0,1671.69,0.03,0.03,0,1,0
538,76,0,4,0,3368.08,351.14,0.46,0,0,1
539,17,0,0,1,2914.67,0.59,0.59,0,1,0
540,50,0,2,1,4200.87,0.69,0.69,0,1,0
541,44,0,1,0,1795.59,0.07,0.07,1,0,1
542,9,0,0,1,3414.7,0.6,232.34,0,1,0
543,49,0,2,0,7504.64,0.24,0.24,0,0,1
544,75,0,4,3,5768.51,605.31,605.31,0,1,0
545,62,0,1,1,10705.61,0.26,0.26,0,0,1
546,75,0,4,0,955.95,4561.16,61.29,0,0,1
547,47,0,1,3,2072.79,0.7,0.7,0,1,0
548,67,0,2,3,8148.84,0.04,0.04,1,0,1
549,28,0,2,1,1433.7,0.67,0.67,0,1,0
550,25,0,2,1,23.56,19621.87,0.09,0,1,0
551,48,0,1,1,1945.45,4307.31,0.53,0,0,1
552,50,0,1,1,60.07,0.36,1066.87,0,0,1
553,62,0,4,1,2423.63,0.33,0.33,0,0,1
554,62,1,2,0,6039.36,2864.84,3186.27,0,0,1
555,70,0,1,1,1991.37,0.48,4.05,0,0,1
556,43,0,2,0,4430.16,171.73,171.73,0,1,0
557,31,0,2,0,1447.87,10720.6,10214.74,0,0,1
558,14,0,0,0,1664.53,0.23,0.23,0,1,0
559,36,0,2,1,1428.61,2857.19,1082.39,0,1,0
560,52,0,2,0,3767.07,0.09,0.09,0,1,0
561,34,0,1,0,3064.37,0.39,243.24,0,0,1
562,60,0,2,1,2694.71,274.83,274.83,0,1,0
563,29,1,1,1,706.56,1986.0,4551.71,1,0,1
564,61,1,2,0,1987.03,3844.57,3728.81,1,0,1
565,48,0,2,1,9735.4,0.24,857.39,0,0,1
566,46,0,1,1,21923.3,9667.8,5590.96,0,0,1
567,59,1,1,0,3795.15,0.3,17.26,1,1,0
568,90,0,2,1,50138.75,0.06,0.06,0,1,0
569,90,0,2,0,3247.69,0.16,0.16,0,0,1
570,26,0,2,1,420.03,0.17,357.31,1,1,0
571,26,0,0,1,10872.19,0.39,0.39,0,0,1
572,31,0,2,1,8709.01,10.7,0.7,1,1,0
573,81,0,4,0,1665.81,0.13,0.13,0,0,1
574,72,0,2,1,4632.32,0.69,643.54,0,1,0
575,49,0,2,0,2896.12,12476.91,0.4,0,1,0
576,42,1,2,0,24.99,0.63,7277.0,1,0,1
577,40,0,2,1,277.07,21810.48,214.81,1,1,0
578,35,0,2,1,13394.46,2385.66,2318.79,0,1,0
579,28,0,1,3,4661.95,0.23,1.31,0,1,0
580,3,0,0,3,2950.81,71.6,143.03,0,0,1
581,42,0,1,1,6366.1,0.07,0.07,0,0,1
582,28,1,2,1,2695.34,0.11,0.11,0,0,1
583,68,0,2,1,5280.4,0.21,0.21,0,1,0
584,46,0,1,3,26728.32,0.61,0.61,0,0,1
585,54,1,2,3,1165.69,0.43,35714.71,1,1,0
586,51,1,1,1,2726.83,1316.04,1316.04,0,1,0
587,65,0,2,1,5452.14,0.53,0.53,1,1,0
588,25,0,0,1,12760.51,0.19,11.72,0,0,1
589,44,1,2,0,2629.43,0.47,0.47,0,0,1
590,28,0,1,0,3187.61,697.94,693.99,0,0,1
591,11,0,0,0,861.45,0.49,100.49,1,1,0
592,32,0,2,1,1471.62,9.76,282.99,0,1,0
593,45,0,2,1,1140.93,0.01,0.01,0,1,0
594,34,0,1,0,1506.87,8295.97,571.76,0,0,1
595,33,0,1,1,2589.18,0.64,0.64,0,1,0
596,61,1,2,1,1101.19,0.4,2223.81,1,1,0
597,43,1,2,0,5806.19,10216.44,485.9,0,0,1
598,90,0,2,3,2574.81,86.64,734.26,0,0,1
599,41,0,2,1,11734.76,1424.21,669.11,0,1,0
600,38,0,2,1,9.53,0.09,1581.51,1,0,1
601,30,0,2,1,462.3,0.07,6521.37,1,1,0
602,78,0,4,0,2690.5,0.43,0.43,0,1,0
603,59,1,2,0,1634.74,857.83,1286.4,0,0,1
604,56,1,2,0,1800.56,0.04,0.04,0,0,1
605,22,0,2,3,4501.84,0.21,0.21,0,0,1
606,52,0,1,1,14493.43,11262.63,976.9,1,1,0
607,32,0,2,1,26216.37,0.7,0.7,0,1,0
608,46,1,2,1,3198.95,0.64,0.64,0,0,1
609,40,0,1,3,17357.11,4710.14,4710.14,0,0,1
610,31,1,1,1,1683.96,2857.61,0.47,0,0,1
611,70,0,2,0,2972.05,0.49,0.49,0,1,0
612,31,0,2,0,4355.97,0.06,0.06,0,1,0
613,53,1,1,1,976.25,0.31,0.31,1,0,1
614,59,1,1,0,9841.52,1278.73,1278.73,0,0,1
615,35,1,2,0,3151.8,0.4,2857.54,1,1,0
616,71,0,2,0,1465.72,0.31,0.31,0,0,1
617,51,0,2,1,2825.44,518.96,3351.14,1,1,0
618,32,0,1,1,7565.7,275.54,0.11,0,0,1
619,57,0,2,1,1776.44,0.59,0.59,0,1,0
620,72,0,4,0,2287.07,0.69,0.69,0,0,1
621,24,0,0,0,1788.86,0.1,791.11,0,0,1
622,71,0,4,0,1987.97,432.61,5558.8,0,0,1
623,39,0,1,0,2142.75,4448.67,3493.17,0,0,1
624,60,0,2,1,9408.72,2890.59,116.63,0,1,0
625,45,0,2,1,11336.36,24943.03,6260.17,0,0,1
626,90,0,2,1,3402.63,0.34,248.92,0,0,1
627,43,0,2,0,8962.41,0.13,0.13,0,0,1
628,79,0,2,1,5922.21,0.63,0.63,0,1,0
629,34,0,2,1,21901.49,252.2,252.2,0,0,1
630,48,0,2,1,2079.86,0.21,0.21,0,0,1
631,54,0,2,1,3943.58,0.06,0.06,0,0,1
632,25,0,0,1,7035.57,461.65,1483.54,0,0,1
633,64,0,2,1,1500.32,86.13,171.84,0,0,1
634,67,0,2,1,7828.22,0.51,0.51,0,0,1
635,50,0,2,0,6663.16,0.1,0.1,0,1,0
636,61,0,1,1,247.52,3800.4,103.62,1,0,1
637,30,0,2,3,8033.87,0.3,7143.16,0,1,0
638,21,0,0,1,9117.09,0.3,7757.76,0,0,1
639,46,0,2,1,2420.85,0.27,0.27,0,1,0
640,30,0,1,3,678.52,0.31,0.31,1,1,0
641,27,1,2,0,1395.54,428.96,0.39,0,0,1
642,61,0,1,1,1967.06,0.44,0.44,0,0,1
643,50,0,1,3,6059.27,284.97,9828.26,0,0,1
644,49,0,2,0,2739.31,1038.87,944.71,0,1,0
645,44,1,2,0,1974.69,0.13,0.13,0,0,1
646,62,0,2,3,18923.32,1086.06,1000.34,0,0,1
647,50,0,2,0,1976.27,0.63,0.63,0,1,0
648,51,0,2,1,1582.04,0.63,0.63,0,1,0
649,47,0,2,0,2284.41,1700.13,914.41,0,1,0
650,72,0,2,3,7743.86,0.44,45.97,0,1,0
651,59,1,2,0,3332.09,0.11,0.11,0,0,1
652,69,0,4,0,2002.19,0.11,0.11,0,0,1
653,41,0,2,1,913.71,1572.0,429.14,1,1,0
654,49,0,2,1,2707.74,0.4,0.4,0,0,1
655,57,0,2,1,4839.8,0.11,0.11,1,1,0
656,50,0,1,0,17477.81,0.56,0.56,0,0,1
657,68,0,2,0,1498.12,9334.46,571.54,0,1,0
658,35,0,1,0,2742.4,0.03,0.03,0,0,1
659,32,0,2,3,139454.42,0.64,0.64,0,1,0
660,53,0,1,1,1590.44,0.59,0.59,0,1,0
661,27,0,0,1,2809.42,481.99,482.41,0,1,0
662,36,0,2,1,1965.39,0.6,0.6,0,1,0
663,79,1,2,3,2236.88,0.46,0.46,0,0,1
664,69,0,4,3,44965.49,44286.04,0.33,1,0,1
665,52,0,2,1,3032.96,0.53,0.53,1,1,0
666,35,0,2,0,2870.65,0.41,1024.7,0,0,1
667,71,0,4,0,3164.86,63.24,4286.39,0,1,0
668,51,0,1,3,91748.31,0.69,0.69,0,0,1
669,42,1,2,3,88.05,16.7,1.76,1,0,1
670,49,0,2,1,1296.78,0.51,0.51,1,0,1
671,75,0,2,0,2010.69,0.3,0.3,0,1,0
672,63,0,2,0,1607.77,0.04,0.04,0,1,0
673,33,0,2,1,781.59,0.44,29022.21,1,0,1
674,44,0,2,0,2404.46,0.27,157.41,0,1,0
675,60,1,2,0,2644.78,0.26,1204.54,1,0,1
676,51,1,2,1,1667.63,0.54,0.54,0,0,1
677,22,0,0,0,1885.06,26.63,0.49,0,0,1
678,63,0,2,0,3778.47,685.83,0.07,0,0,1
679,44,1,2,1,1450.82,405.54,0.69,0,0,1
680,10,0,0,0,1522.29,0.44,0.44,0,1,0
681,50,0,1,1,4244.83,0.66,22.09,0,0,1
682,70,1,1,1,1478.85,14.43,0.14,0,0,1
683,19,0,0,1,7684.54,0.09,0.09,0,0,1
684,55,0,1,0,2644.01,0.33,0.33,0,0,1
685,60,0,1,1,45353.33,2244.4,121693.78,0,0,1
686,22,0,2,0,526.22,71.64,143.07,1,0,1
687,40,0,2,0,7566.05,2828.91,2767.77,0,0,1
688,49,0,2,0,1450.83,0.43,44857.57,0,0,1
689,47,0,1,1,4609.8,0.51,0.51,0,0,1
690,25,0,0,0,3545.28,0.41,0.41,0,1,0
691,62,0,2,0,10076.1,0.17,4285.89,0,0,1
692,26,0,1,1,2196.49,0.37,0.37,1,0,1
693,90,0,2,1,190.75,142.96,19560.96,0,0,1
694,73,0,2,1,7243.24,11.9,1332.66,0,1,0
695,71,0,4,0,2165.68,0.07,60.26,0,1,0
696,59,0,2,1,8599.87,0.44,0.44,0,1,0
697,55,0,2,0,1418.81,0.09,0.09,0,1,0
698,39,0,2,3,14983.38,0.64,0.64,0,0,1
699,6,0,0,1,2800.13,0.19,0.19,0,1,0
700,42,1,1,1,16704.74,1083.8,1035.09,0,0,1
701,90,0,2,1,307672.7,0.61,172.39,0,0,1
702,74,0,2,3,1572.99,563.07,897.87,1,0,1
703,35,1,2,3,57070.36,1391.36,214.99,0,0,1
704,40,0,1,1,8693.5,0.41,47.56,0,0,1
705,37,0,2,1,4955.14,0.43,15.28,0,0,1
706,38,1,1,1,6379.4,0.6,0.6,0,0,1
707,59,1,1,1,4181.16,0.47,858.27,0,0,1
708,47,0,1,1,1591.99,0.51,0.51,0,0,1
709,27,0,1,1,4069.6,1.71,0.52,0,0,1
710,65,0,2,1,11308.99,0.06,0.06,0,1,0
711,8,0,0,1,4362.14,0.37,0.37,0,0,1
712,59,0,2,1,604.02,17143.14,15948.82,0,1,0
713,59,0,2,0,1943.14,0.26,0.26,0,1,0
714,47,0,1,0,9503.92,0.23,5714.51,0,0,1
715,42,0,2,1,831.89,0.46,0.46,0,0,1
716,59,0,2,0,1497.74,0.61,0.61,0,1,0
717,48,1,2,0,11385.56,6641.56,74.97,0,0,1
718,44,0,2,0,804.83,0.53,0.73,0,0,1
719,90,0,2,3,2859.73,0.57,0.57,1,0,1
720,39,1,1,0,5937.98,865.13,1435.66,0,0,1
721,44,0,1,1,198.89,0.64,0.64,1,0,1
722,32,0,1,1,2526.25,1519.91,1537.7,0,1,0
723,59,0,2,1,4595.57,0.63,265.7,0,0,1
724,62,0,3,0,1767.37,142.9,142.9,0,0,1
725,72,0,4,0,1027.17,143.73,0.54,0,0,1
726,59,1,2,1,2725.74,2411.67,2150.61,0,1,0
727,34,0,1,1,52.46,0.5,0.5,0,1,0
728,90,0,4,3,5710.6,0.69,0.69,0,1,0
729,27,0,2,1,4408.63,0.17,0.17,0,1,0
730,65,1,1,1,3746.34,4110.63,1611.44,1,0,1
731,49,0,2,1,6410.28,0.06,0.06,0,1,0
732,67,1,2,1,4311.91,1429.16,1429.16,0,1,0
733,55,1,2,0,3344.74,6853.64,713.89,0,1,0
734,75,1,2,3,5435.79,833.17,854.03,1,1,0
735,31,0,1,0,4053.28,0.1,0.1,0,0,1
736,81,0,4,0,1980.08,457.73,624.26,0,0,1
737,39,0,1,0,1257.63,0.54,0.54,0,0,1
738,70,0,4,1,15544.61,3887.91,6036.73,0,0,1
739,41,1,2,1,3288.61,1428.64,0.07,0,0,1
740,82,0,4,3,8682.42,0.6,0.6,0,1,0
741,30,0,2,1,1769.97,0.59,0.59,0,0,1
742,31,0,1,1,3450.0,0.23,928.8,0,0,1
743,33,0,1,3,5688.22,0.24,0.24,0,0,1
744,28,0,2,1,2568.79,0.11,0.11,0,1,0
745,68,0,4,0,2351.23,0.3,0.3,0,0,1
746,37,0,1,0,2835.91,0.47,0.47,0,0,1
747,40,0,2,0,164.56,0.29,0.29,1,1,0
748,37,0,2,1,3114.11,0.31,0.31,0,1,0
749,15,0,0,0,2866.03,0.47,0.47,0,1,0
750,38,0,2,0,3073.1,0.23,0.23,0,1,0
751,23,0,0,1,1882.4,1507.69,0.31,1,0,1
752,40,1,2,1,3228.87,2395.31,357.21,0,1,0
753,11,0,0,0,2802.25,0.41,0.41,0,1,0
754,55,0,2,1,2085.07,39.21,45.3,1,0,1
755,84,0,4,1,3336.59,25.54,0.6,0,0,1
756,27,0,0,1,1402.26,0.47,35.76,1,0,1
757,59,0,2,1,16994.37,0.49,0.49,1,0,1
758,27,1,2,1,1875.07,0.84,5643.49,1,0,1
759,77,0,2,3,1165.51,12041.84,6091.31,0,0,1
760,49,0,2,3,1633.64,0.03,0.03,0,1,0
761,38,0,1,1,335.82,80.07,30357.53,1,0,1
762,44,0,2,1,3184.55,528.84,571.7,0,1,0
763,53,1,2,1,4385.18,0.24,2857.39,0,0,1
764,54,0,2,3,169603.37,299.04,19176.54,0,1,0
765,26,0,0,1,1343.11,0.59,0.59,1,1,0
766,40,0,2,3,9385.41,0.66,2854.09,0,1,0
767,36,0,1,0,2213.01,4609.7,5619.69,0,0,1
768,40,0,2,0,2728.64,0.14,0.14,0,0,1
769,49,0,2,1,2943.15,0.06,0.06,0,0,1
770,66,0,4,1,3139.48,286.24,143.39,0,0,1
771,61,0,2,1,120.79,879.16,35679.16,1,0,1
772,26,0,2,3,1175.73,0.4,0.4,1,0,1
773,37,0,2,1,1783.54,0.34,0.34,0,1,0
774,40,0,2,1,13381.28,0.61,10359.9,0,0,1
775,45,0,1,1,2584.01,0.43,2857.57,0,0,1
776,36,1,2,0,2093.52,1571.71,597.18,0,0,1
777,88,0,4,3,64739.36,0.23,0.23,0,1,0
778,27,0,2,1,2903.93,0.01,0.01,0,0,1
779,59,0,2,0,2623.55,0.37,214.66,0,0,1
780,41,0,2,0,3618.3,0.06,0.06,0,1,0
781,33,0,2,1,4233.05,0.29,0.29,0,0,1
782,41,0,2,1,2687.6,14634.75,938.84,0,0,1
783,55,0,2,0,10164.34,0.14,0.14,0,1,0
784,90,0,2,0,29978.88,0.11,0.11,1,0,1
785,50,0,2,0,4871.14,0.64,0.64,0,0,1
786,40,0,2,0,2561.47,0.49,0.49,0,1,0
787,24,0,0,3,1525.55,0.37,124.66,1,0,1
788,30,1,2,1,7004.87,13364.4,10985.83,0,0,1
789,45,0,2,0,2562.7,0.63,0.63,0,0,1
790,84,0,4,1,1438.69,0.6,0.6,0,0,1
791,60,0,2,1,4419.72,0.41,0.41,0,1,0
792,51,0,2,0,1868.25,0.07,0.07,0,1,0
793,90,0,2,1,643.86,0.1,0.1,0,0,1
794,53,0,2,3,884.25,0.6,2028.96,0,1,0
795,45,0,2,1,12176.32,0.06,0.06,0,0,1
796,59,0,2,1,8258.24,945.11,0.01,0,1,0
797,19,0,0,0,1652.82,0.14,0.14,0,1,0
798,11,0,0,0,2214.55,0.57,0.57,0,0,1
799,24,0,0,1,2461.22,0.47,0.47,0,0,1
800,52,0,2,0,35650.38,1036.07,7271.79,0,1,0
801,35,0,2,0,6269.59,0.27,0.27,0,1,0
802,34,0,1,1,252.02,0.46,0.46,1,0,1
803,84,0,4,3,2966.64,760.72,48114.89,0,0,1
804,52,0,2,1,224.59,214.43,13285.86,1,1,0
805,33,0,2,1,1759.17,0.33,0.33,0,1,0
806,69,0,1,0,1664.77,0.31,0.31,1,0,1
807,77,0,4,0,1542.4,0.04,0.04,0,1,0
808,40,0,2,0,3328.77,0.01,0.01,0,1,0
809,70,1,2,0,1190.08,0.43,0.43,1,0,1
810,72,0,2,1,1493.92,0.06,93.96,0,0,1
811,48,0,1,3,2510.99,14.44,0.16,0,1,0
812,70,0,4,0,2004.96,313.49,357.49,0,0,1
813,75,0,2,1,3939.08,0.37,0.37,0,1,0
814,43,0,2,3,24883.42,72185.97,0.26,0,1,0
815,90,0,2,1,11876.18,0.61,0.61,0,0,1
816,32,0,1,1,7622.99,1358.97,1489.43,0,0,1
817,41,0,2,0,1.1,471.71,796.26,1,0,1
818,25,0,0,1,1053.91,0.26,0.26,1,1,0
819,53,0,2,1,2119.46,285.73,341.16,0,0,1
820,29,0,1,1,29873.9,32301.29,32396.3,0,0,1
821,36,0,2,0,4103.39,0.13,0.13,0,1,0
822,33,1,1,1,6072.59,4910.17,3295.74,0,0,1
823,64,0,2,1,10592.9,0.21,0.21,0,1,0
824,71,0,2,3,4972.45,1384.41,0.41,0,0,1
825,13,0,0,0,995.54,0.36,0.36,1,0,1
826,41,0,2,1,1439.06,7143.04,0.19,0,0,1
827,90,0,2,3,11774.73,5143.31,0.46,0,0,1
828,54,0,2,0,4092.86,2689.89,714.49,0,0,1
829,41,0,2,0,1348.62,0.59,1691.03,0,0,1
830,67,1,2,3,37430.66,0.21,657.6,0,1,0
831,77,0,4,1,3828.04,931.83,1456.27,0,0,1
832,35,0,2,1,2103.18,0.41,0.41,1,1,0
833,52,1,2,1,27678.28,2723.94,1093.4,0,1,0
834,56,0,2,3,719.79,1142.9,8571.47,1,0,1
835,45,1,2,1,10567.76,0.16,0.16,1,0,1
836,13,0,0,1,3981.57,0.24,0.24,0,0,1
837,65,0,2,0,1992.16,174.23,1429.03,0,1,0
838,27,0,2,1,1491.21,0.29,0.29,0,0,1
839,27,0,2,1,104.8,0.07,2.33,1,0,1
840,90,0,2,3,6606.53,0.27,0.27,0,0,1
841,37,0,2,1,4699.0,0.7,10037.39,1,0,1
842,51,0,2,3,29524.36,0.66,71429.23,0,1,0
843,90,0,2,1,6760.63,795.26,0.49,0,0,1
844,37,0,2,3,14.71,0.43,0.43,1,1,0
845,39,0,2,0,1620.56,0.37,0.37,0,1,0
846,29,0,2,3,11449.85,0.63,0.63,0,0,1
847,57,1,2,1,3311.51,0.09,0.09,0,0,1
848,83,0,2,1,54014.66,3571.99,0.56,0,1,0
849,24,0,0,3,13906.17,0.03,0.03,0,1,0
850,34,0,2,1,3389.13,0.67,0.67,0,1,0
851,69,1,2,3,2494.35,622.79,2857.26,0,1,0
852,41,0,1,1,2142.27,0.29,1393.86,0,1,0
853,38,0,2,0,2453.71,3611.93,806.96,0,0,1
854,53,0,1,0,3665.17,5419.37,3421.99,0,0,1
855,25,0,0,3,225.62,0.39,0.39,0,1,0
856,55,0,2,1,4036.55,2786.14,0.43,0,1,0
857,8,0,0,0,2691.37,0.7,72.13,0,1,0
858,81,0,1,0,2854.35,30.01,0.43,0,1,0
859,46,0,2,0,2362.36,0.27,0.27,0,1,0
860,62,0,2,0,3170.19,0.53,0.53,0,0,1
861,41,0,2,1,1213.73,0.29,0.29,1,0,1
862,43,1,2,1,1755.35,45.63,16226.63,0,1,0
863,62,0,2,0,2526.34,0.46,0.46,0,1,0
864,60,1,1,1,6438.05,7087.68,3587.79,0,1,0
865,41,0,2,1,1748.95,0.27,0.27,0,0,1
866,75,0,2,1,312.25,0.04,0.04,1,1,0
867,69,0,2,3,2996.59,0.19,0.19,0,0,1
868,69,0,2,1,9517.58,843.76,1118.8,0,1,0
869,53,0,2,1,5965.58,0.2,0.2,0,1,0
870,90,0,2,1,851.37,0.01,7142.87,0,0,1
871,90,0,2,1,1682.27,0.57,0.57,0,0,1
872,70,1,1,1,1187.58,8407.29,0.14,0,0,1
873,53,0,2,0,3460.42,0.07,0.07,0,0,1
874,60,0,2,3,816.72,0.2,0.2,1,0,1
875,17,0,0,1,5783.57,0.14,0.14,0,1,0
876,53,0,2,1,2705.86,0.46,0.46,0,1,0
877,34,0,2,1,1248.49,0.69,0.69,1,1,0
878,40,1,2,1,1960.56,0.17,0.17,0,0,1
879,42,0,1,0,848.55,3662.26,6428.95,1,0,1
880,45,0,2,0,8587.96,3126.16,714.73,1,0,1
881,46,1,1,1,2729.4,3397.14,3132.81,0,0,1
882,78,0,4,0,1607.8,0.37,100.29,0,0,1
883,47,0,2,1,370.32,20.07,39.59,1,1,0
884,40,0,1,1,3931.11,0.26,0.26,0,0,1
885,52,0,1,1,8608.28,6092.36,22446.16,1,0,1
886,53,0,1,3,6747.39,0.57,0.57,0,1,0
887,56,1,1,0,6630.98,0.19,0.19,0,0,1
888,78,0,4,1,6437.15,0.29,0.29,0,1,0
889,70,1,4,1,4393.43,0.33,409.71,0,1,0
890,60,0,2,1,2337.78,0.34,0.34,0,1,0
891,38,1,2,1,3125.05,0.14,0.14,0,0,1
892,37,0,2,1,70.32,0.6,0.6,0,0,1
893,20,0,0,1,4186.11,19592.56,0.59,0,0,1
894,51,1,1,3,11376.59,15857.51,13214.66,0,0,1
895,41,0,2,0,2284.75,0.63,0.63,0,1,0
896,71,0,4,1,5464.11,0.06,0.06,0,1,0
897,35,0,2,0,101417.1,0.27,0.27,0,1,0
898,62,0,2,1,3917.73,0.06,0.06,0,0,1
899,69,0,4,1,921.77,747.67,7033.39,1,0,1
900,46,1,1,3,1444.35,0.69,592.24,0,0,1
901,44,0,2,0,843.36,72.09,0.66,0,0,1
902,66,1,2,0,4019.06,1714.76,143.33,0,1,0
903,43,0,1,0,6611.65,0.26,0.26,0,0,1
904,70,0,4,1,2772.92,0.34,1550.17,0,0,1
905,35,1,2,0,88.2,354.51,49869.71,1,0,1
906,28,0,0,1,20295.54,0.46,482.6,1,0,1
907,58,1,1,3,3229.34,104.93,3513.53,0,1,0
908,41,0,2,1,6717.59,14.59,0.3,0,0,1
909,45,0,1,0,2482.2,1.24,2463.96,0,0,1
910,90,0,2,3,1817.36,0.54,0.54,0,0,1
911,28,0,2,0,5154.19,0.34,0.34,0,0,1
912,22,0,0,1,4537.74,3089.74,0.21,0,0,1
913,59,1,1,1,1913.88,64.47,135.9,0,1,0
914,47,0,2,1,1762.1,0.59,0.59,0,1,0
915,60,0,2,1,7539.37,1385.09,1000.37,0,0,1
916,45,0,2,1,4211.28,1414.4,0.11,0,0,1
917,84,0,4,0,1764.81,478.61,551.46,0,0,1
918,90,0,2,3,6558.18,3554.2,0.7,0,0,1
919,24,0,0,0,4496.61,0.7,0.7,0,1,0
920,52,0,2,0,1495.36,0.31,0.31,1,1,0
921,39,1,2,3,6053.34,714.59,2857.44,0,0,1
922,71,1,4,0,3492.62,0.04,0.04,0,0,1
923,48,0,2,3,95.04,0.01,0.01,1,1,0
924,43,0,2,1,1498.04,9000.43,12857.57,1,0,1
925,44,0,2,0,1614.95,179.24,5303.53,1,0,1
926,35,0,2,3,14788.09,180355.69,4388.41,0,0,1
927,8,0,0,1,6135.6,0.67,0.67,0,0,1
928,79,0,4,0,3660.35,0.46,0.46,0,0,1
929,33,0,1,1,8024.44,672.1,729.24,0,0,1
930,54,1,2,3,3463.64,1429.16,0.59,0,0,1
931,63,0,4,0,1352.99,0.4,0.4,0,0,1
932,46,0,1,1,11907.51,0.37,0.37,0,0,1
933,51,0,2,0,1707.13,2071.56,642.99,1,0,1
934,27,0,2,3,7023.4,1500.29,0.29,0,0,1
935,62,0,2,0,174.35,174.1,138.39,0,1,0
936,38,0,2,1,6149.34,0.09,8571.51,0,0,1
937,25,0,2,0,10125.08,0.64,0.64,0,0,1
938,25,0,0,1,6647.14,0.1,17.24,1,1,0
939,69,0,4,1,4766.99,0.23,0.23,0,1,0
940,28,0,1,1,2571.47,852.87,1553.43,0,0,1
941,45,0,2,0,1427.14,0.53,0.53,0,1,0
942,32,0,1,0,2871.15,0.3,700.3,0,0,1
943,39,0,2,0,224.19,0.7,72.13,1,0,1
944,44,0,2,1,4108.18,977.77,0.43,0,0,1
945,44,0,2,1,1378.8,971.94,971.94,0,0,1
946,68,1,2,1,12091.22,0.09,0.09,0,1,0
947,75,0,4,0,2685.29,0.43,0.43,0,0,1
